packet_size,request_rate,source_ip,destination_ip,protocol_type,label
127,994.3611613210968,108.18.191.34,192.168.1.1,TCP,ddos
498,4.369650249247366,95.237.47.130,192.168.1.1,TCP,normal
556,381.6022610481623,10.168.67.35,192.168.1.1,TCP,ddos
838,5.731355778147373,33.187.109.170,192.168.1.1,TCP,normal
834,997.2569969319441,7.212.163.44,192.168.1.1,TCP,ddos
593,3.653253490290197,241.108.154.239,192.168.1.1,UDP,normal
574,9.200807090431287,77.23.82.71,192.168.1.1,ICMP,normal
479,6.340243423796303,187.173.144.26,192.168.1.1,ICMP,normal
98,0.7561126073684267,38.125.98.130,192.168.1.1,UDP,port_scan
733,6.1688530696508375,169.7.66.229,192.168.1.1,UDP,normal
197,2.8055794449807836,60.105.172.61,192.168.1.1,TCP,normal
464,0.27134760532739716,98.50.222.85,192.168.1.1,UDP,normal
1120,1.178854198513409,160.194.12.214,192.168.1.1,ICMP,normal
1178,4.3662138801811174,103.218.255.50,192.168.1.1,TCP,normal
1007,560.3962151986299,124.32.79.14,192.168.1.1,TCP,ddos
785,175.2791382217726,72.75.51.34,192.168.1.1,TCP,ddos
1040,4.667910805597861,118.51.98.122,192.168.1.1,TCP,normal
882,1.7153165391413252,150.246.228.169,192.168.1.1,TCP,normal
326,8.285386660631858,228.136.245.210,192.168.1.1,TCP,normal
728,6.832866588893474,170.250.186.52,192.168.1.1,TCP,normal
1309,0.35272296992326446,26.250.161.74,192.168.1.1,ICMP,normal
383,9.507672928667093,122.35.172.225,192.168.1.1,TCP,normal
437,1.9502042662188115,87.30.123.103,192.168.1.1,UDP,normal
41,0.5881469953063656,228.141.134.202,192.168.1.1,UDP,port_scan
618,5.5589530514329,192.190.235.65,192.168.1.1,TCP,normal
408,4.231129955747744,26.183.210.240,192.168.1.1,TCP,normal
1451,9.662048655988686,96.185.193.230,192.168.1.1,ICMP,normal
124,977.5262648608376,142.173.123.41,192.168.1.1,TCP,ddos
71,0.4964728567213752,36.90.113.143,192.168.1.1,TCP,port_scan
593,3.146002649355348,168.192.198.230,192.168.1.1,ICMP,normal
1133,2.673955135852987,126.86.107.88,192.168.1.1,UDP,normal
517,8.88852541842361,180.218.80.134,192.168.1.1,TCP,normal
112,1.7491504549729637,227.115.89.71,192.168.1.1,TCP,normal
1059,188.54227575697905,87.82.202.23,192.168.1.1,TCP,ddos
686,9.337032895730237,96.241.174.4,192.168.1.1,UDP,normal
1071,5.083125875875591,29.165.139.191,192.168.1.1,UDP,normal
985,352.06668917170776,202.103.132.31,192.168.1.1,TCP,ddos
158,5.842671605350361,222.219.114.63,192.168.1.1,TCP,normal
1041,628.412618007822,216.56.111.40,192.168.1.1,TCP,ddos
1132,2.34935504792354,104.5.51.222,192.168.1.1,ICMP,normal
72,0.613863226643579,218.185.255.161,192.168.1.1,UDP,port_scan
302,7.331698992827504,164.46.225.22,192.168.1.1,TCP,normal
1194,9.969610038178748,233.14.64.154,192.168.1.1,ICMP,normal
1394,7.762093622111679,20.7.122.25,192.168.1.1,UDP,normal
678,2.819827580210512,193.43.244.93,192.168.1.1,ICMP,normal
389,9.842704724458818,222.155.38.34,192.168.1.1,TCP,normal
504,7.783114854455475,216.210.146.122,192.168.1.1,TCP,normal
1199,6.231725885547498,29.169.174.180,192.168.1.1,TCP,normal
725,6.977859065208717,135.153.104.239,192.168.1.1,ICMP,normal
80,0.7646992939035424,141.232.221.10,192.168.1.1,UDP,port_scan
722,9.449261272236031,76.125.241.85,192.168.1.1,UDP,normal
1037,2.6811049577059705,168.233.208.89,192.168.1.1,TCP,normal
96,0.5133553845558515,5.96.28.171,192.168.1.1,TCP,port_scan
1174,0.36484139809430505,159.1.252.70,192.168.1.1,ICMP,normal
831,0.780631828670819,76.112.136.231,192.168.1.1,UDP,normal
1179,8.720034944348694,243.169.64.224,192.168.1.1,TCP,normal
359,3.2807979455444265,74.249.188.78,192.168.1.1,ICMP,normal
92,755.3488102348899,99.116.80.45,192.168.1.1,TCP,ddos
240,2.056073050278508,92.38.114.15,192.168.1.1,TCP,normal
1006,4.359158097018549,161.198.24.120,192.168.1.1,TCP,normal
459,5.207287255166689,204.4.137.244,192.168.1.1,UDP,normal
589,8.371617722541497,162.13.164.12,192.168.1.1,UDP,normal
1226,6.03049032927482,124.164.191.129,192.168.1.1,TCP,normal
238,873.0142420320502,3.92.12.17,192.168.1.1,TCP,ddos
1049,5.007245809851294,225.238.223.146,192.168.1.1,TCP,normal
321,3.342624138839472,66.237.190.8,192.168.1.1,TCP,normal
102,2.0158184673251407,128.100.133.252,192.168.1.1,UDP,normal
1392,988.4354476404641,229.177.157.16,192.168.1.1,TCP,ddos
75,0.5505374874949399,207.81.25.224,192.168.1.1,TCP,port_scan
203,1.4455463397082216,211.167.70.124,192.168.1.1,TCP,normal
1161,2.6500067544059673,205.140.35.107,192.168.1.1,UDP,normal
347,930.0190490069158,132.92.170.24,192.168.1.1,TCP,ddos
694,6.563452724481738,203.50.81.123,192.168.1.1,UDP,normal
1471,9.006322398219142,230.46.70.6,192.168.1.1,ICMP,normal
333,8.462299855727588,62.39.49.80,192.168.1.1,UDP,normal
289,3.176079892230161,254.182.178.244,192.168.1.1,ICMP,normal
72,0.3813447547427409,78.61.33.82,192.168.1.1,TCP,port_scan
260,2.7707484244370875,124.235.246.111,192.168.1.1,ICMP,normal
541,5.155915064537658,15.117.69.55,192.168.1.1,UDP,normal
1092,4.1639127218543415,246.66.92.233,192.168.1.1,ICMP,normal
95,0.7278796594327633,115.228.121.16,192.168.1.1,UDP,port_scan
73,0.8915486353900935,229.31.214.149,192.168.1.1,UDP,port_scan
64,0.1942387776200969,237.233.166.197,192.168.1.1,TCP,port_scan
783,7.68056480653174,228.95.203.30,192.168.1.1,TCP,normal
1239,9.685744845599066,41.149.77.166,192.168.1.1,UDP,normal
1456,353.5044511959145,71.123.166.9,192.168.1.1,TCP,ddos
78,0.20471418652580076,14.66.226.3,192.168.1.1,TCP,port_scan
464,3.6689776372863134,218.84.214.102,192.168.1.1,UDP,normal
199,5.933917474164197,1.86.178.113,192.168.1.1,UDP,normal
83,0.8266008867311925,214.31.194.119,192.168.1.1,UDP,port_scan
823,2.284745492417063,113.81.27.84,192.168.1.1,ICMP,normal
852,3.4692663197189204,7.175.225.34,192.168.1.1,UDP,normal
90,0.9406524583365186,243.72.204.178,192.168.1.1,UDP,port_scan
425,4.907390399404457,77.10.195.169,192.168.1.1,ICMP,normal
543,9.128704444847111,7.138.212.58,192.168.1.1,ICMP,normal
129,7.554064713401945,236.113.2.213,192.168.1.1,TCP,normal
100,0.6886753644665349,187.133.149.141,192.168.1.1,TCP,port_scan
1182,5.5273053626304165,95.204.241.171,192.168.1.1,UDP,normal
1134,7.907816995899535,178.14.250.155,192.168.1.1,ICMP,normal
926,2.224317535015042,150.5.230.244,192.168.1.1,UDP,normal
698,5.85704918588666,114.70.159.104,192.168.1.1,UDP,normal
888,4.128440798751339,134.251.192.246,192.168.1.1,TCP,normal
1142,6.8667124001809565,13.17.9.207,192.168.1.1,TCP,normal
55,0.4444531844960481,32.21.160.56,192.168.1.1,UDP,port_scan
89,0.18805059223649145,35.71.124.110,192.168.1.1,TCP,port_scan
488,2.846490250407174,146.42.74.243,192.168.1.1,TCP,normal
1484,6.7157665954368655,27.50.148.6,192.168.1.1,TCP,normal
175,6.994529131388087,238.145.200.242,192.168.1.1,UDP,normal
146,3.7541376038999585,36.216.249.137,192.168.1.1,ICMP,normal
977,3.7450724212415345,160.19.118.175,192.168.1.1,TCP,normal
737,0.5441849431018411,134.123.157.103,192.168.1.1,TCP,normal
1006,8.084989145977435,61.34.64.160,192.168.1.1,UDP,normal
1464,9.338859360919988,178.66.141.112,192.168.1.1,TCP,normal
329,4.264065239595446,91.213.173.102,192.168.1.1,ICMP,normal
283,4.392229665380218,210.255.170.161,192.168.1.1,ICMP,normal
1293,2.6255510825004906,198.104.207.206,192.168.1.1,UDP,normal
649,8.25454065065228,231.234.241.52,192.168.1.1,TCP,normal
1037,363.1768129056349,199.211.34.30,192.168.1.1,TCP,ddos
1441,7.463575176190111,192.108.34.203,192.168.1.1,ICMP,normal
749,223.4762490206005,34.53.232.35,192.168.1.1,TCP,ddos
483,6.530267217571392,168.164.198.191,192.168.1.1,ICMP,normal
969,4.3842078296519125,37.70.73.136,192.168.1.1,TCP,normal
929,5.685188538326621,208.253.5.153,192.168.1.1,UDP,normal
86,5.763288162685902,6.101.126.74,192.168.1.1,UDP,normal
684,3.025035576357715,168.171.124.37,192.168.1.1,UDP,normal
1466,2.3775248948450383,178.232.36.149,192.168.1.1,TCP,normal
791,1.2438431407219208,134.87.254.91,192.168.1.1,ICMP,normal
826,6.239849989926864,188.104.179.192,192.168.1.1,ICMP,normal
354,2.983684735073371,198.10.246.31,192.168.1.1,ICMP,normal
930,1.27029417345649,11.207.45.12,192.168.1.1,TCP,normal
892,700.0534491497363,6.152.104.37,192.168.1.1,TCP,ddos
564,4.620763471643616,129.179.87.210,192.168.1.1,UDP,normal
1094,0.425603039058283,141.32.105.250,192.168.1.1,ICMP,normal
188,4.363543901491381,222.125.138.212,192.168.1.1,TCP,normal
686,1.345309350466924,70.114.151.110,192.168.1.1,UDP,normal
1247,9.019849708189424,85.9.65.143,192.168.1.1,TCP,normal
1424,311.45386517155805,247.198.186.9,192.168.1.1,TCP,ddos
1110,7.696494869532309,53.57.190.127,192.168.1.1,ICMP,normal
783,1.6317768220230566,181.239.178.223,192.168.1.1,UDP,normal
929,926.3937348257342,8.62.245.26,192.168.1.1,TCP,ddos
519,1.913376916880123,52.19.170.110,192.168.1.1,UDP,normal
535,364.9082345724912,100.244.244.31,192.168.1.1,TCP,ddos
374,8.754923681132338,113.223.237.10,192.168.1.1,ICMP,normal
1393,8.885894084178997,202.135.67.244,192.168.1.1,TCP,normal
55,0.3478970966133528,31.39.109.131,192.168.1.1,TCP,port_scan
100,0.30058526917322254,185.3.235.131,192.168.1.1,UDP,port_scan
750,4.7885345467379885,227.59.111.166,192.168.1.1,ICMP,normal
674,3.2602884163122567,227.117.228.227,192.168.1.1,ICMP,normal
1116,0.21195946943069138,108.204.46.96,192.168.1.1,TCP,normal
972,5.750834453521311,132.157.106.235,192.168.1.1,ICMP,normal
45,0.3703031149102127,155.150.218.226,192.168.1.1,TCP,port_scan
1202,8.063065139150996,170.100.65.85,192.168.1.1,TCP,normal
951,647.7462074002339,179.91.27.19,192.168.1.1,TCP,ddos
302,5.989445338289088,118.103.47.18,192.168.1.1,ICMP,normal
674,0.8525570211091017,211.178.13.41,192.168.1.1,ICMP,normal
661,1.2240152784670186,44.136.250.88,192.168.1.1,UDP,normal
139,4.982380847444622,90.126.19.105,192.168.1.1,TCP,normal
461,3.44723927174735,148.130.139.247,192.168.1.1,ICMP,normal
862,1.2195332180093024,117.86.166.46,192.168.1.1,ICMP,normal
1454,6.540189242032866,215.222.254.73,192.168.1.1,UDP,normal
65,0.21815661208974169,83.220.6.215,192.168.1.1,TCP,port_scan
97,0.23879273501691103,22.185.220.156,192.168.1.1,TCP,port_scan
91,0.5462886229973347,244.214.7.15,192.168.1.1,TCP,port_scan
591,0.748992802417809,225.75.75.74,192.168.1.1,UDP,normal
1030,640.9932123188389,139.223.160.37,192.168.1.1,TCP,ddos
176,7.758369785560942,76.138.255.226,192.168.1.1,UDP,normal
1244,5.693194117351926,151.88.78.160,192.168.1.1,ICMP,normal
96,6.388591083667279,66.108.186.243,192.168.1.1,TCP,normal
161,9.585623522823852,16.93.187.37,192.168.1.1,ICMP,normal
870,8.228068803541717,250.253.186.115,192.168.1.1,TCP,normal
453,9.784306343945179,99.148.140.129,192.168.1.1,UDP,normal
646,8.620808319401645,241.227.99.164,192.168.1.1,UDP,normal
48,0.48759311650825354,161.125.165.166,192.168.1.1,UDP,port_scan
67,0.808464673641987,204.184.47.92,192.168.1.1,TCP,port_scan
221,5.8602913006784245,18.243.215.73,192.168.1.1,ICMP,normal
92,0.30277322278185637,145.236.124.168,192.168.1.1,TCP,port_scan
527,1.376575557069448,134.109.33.170,192.168.1.1,ICMP,normal
731,4.741612260375453,64.82.177.174,192.168.1.1,ICMP,normal
1187,4.57204730205092,251.79.12.203,192.168.1.1,UDP,normal
630,0.26270665222930584,67.113.77.11,192.168.1.1,UDP,normal
